ITEM_ID,USER_ID,EVENT_TYPE,TIMESTAMP,DISCOUNT,ITEM_CATEGORY_L2,ITEM_CATEGORY_L1,ITEM_PRICE,ITEM_PRODUCT_NAME,ITEM_PRODUCT_DESCRIPTION,Contact ID,OCCURREDAT,Product ID,Deal Name,Deal Pipeline,Deal Stage,Quantity,Deal Amount
c01afde0-020b-4220-8006-2a40245cad8c,885,AddToCart,1701568686,Yes,strings,instruments,310,Sleek Electric Guitar - Versatile Tones for All Genres,"Sleek, versatile electric guitar delivers crisp, clean tones for rock, blues, jazz and country. Premium components ensure reliable tuning and comfort for aggressive playing at gigs or band practice.",12351,12/3/23,2684216662,Sleek Electric Guitar - Versatile Tones for All Genres Cart,eCommerce,Checkout Pending,1,310
316d4b5e-6b0a-407e-8eb8-174eca95dc65,3513,AddToCart,1701568829,Yes,shirt,apparel,192,Vibrant Striped Tee for Women,This versatile striped tee shirt flatters with its soft fabric and vibrant colors. Pair it with jeans or a skirt for a stylish yet laidback look.,10549,12/3/23,2684217930,Vibrant Striped Tee for Women Cart,eCommerce,Checkout Pending,1,192
59f4a91d-4add-4979-b463-42f77b37bd37,834,AddToCart,1701568964,No,bouquet,floral,58,Vibrant Wedding Bouquet,"Presenting our exquisite wedding bouquet, a lush arrangement of seasonal blooms in romantic hues lovingly selected by our expert florists. This stunning floral centerpiece will infuse your special day with natural elegance and beauty.",11457,12/3/23,2684041601,Vibrant Wedding Bouquet Cart,eCommerce,Checkout Pending,1,58
d31c6edf-9d66-4d87-bc80-854b328678e1,4210,AddToCart,1701569109,Yes,shirt,apparel,112,Stylish Crop Top for Summer,"Flaunt your style with our form-fitting crop top. Made of soft, breathable fabric, this stylish sleeveless shirt features a short hem perfect for sunny days. Pair with high-waisted bottoms to highlight your figure in trendy comfort.",13048,12/3/23,2684223372,Stylish Crop Top for Summer Cart,eCommerce,Checkout Pending,1,112
006fc931-62fd-4096-b7c1-809500dbd1ac,1301,AddToCart,1701569245,No,vegetables,groceries,5,Fresh Broccoli Florets,"Crisp, nutrient-dense broccoli florets add vibrant color and subtle sweetness to any dish. Steamed, roasted, or raw, these tree-shaped veggies pack antioxidants, vitamins, and minerals in each satisfying crunch. An essential for every pantry.",13004,12/3/23,2684063523,Fresh Broccoli Florets Cart,eCommerce,Checkout Pending,1,5
575c0ac0-5494-4c64-a886-a9c0cf8b779a,5685,AddToCart,1701569380,No,other cuisine,food service,4,Lentil Potato Carrot Dish,"Hearty lentil dish with protein-rich legumes, potatoes, carrots and savory spices. Satisfying vegetarian meal, nutritious and delicious.",17728,12/3/23,2684233050,Lentil Potato Carrot Dish Cart,eCommerce,Checkout Pending,1,4
2f182add-43fd-41f2-8899-d9e2fe507625,446,AddToCart,1701569517,No,strings,instruments,264,Sleek Electric Guitar with Soulful Sound,This versatile electric guitar produces superior tone with crystalline highs and thundering lows. Its solid alder body and maple neck provide balanced resonance across genres. The dual humbuckers and 5-way switch enable a wide tonal palette.,11763,12/3/23,2684080426,Sleek Electric Guitar with Soulful Sound Cart,eCommerce,Checkout Pending,1,264
275c4b29-2dc5-48d9-8dc9-480314e40102,153,AddToCart,1701569657,No,christmas,seasonal,122,Twinkling Christmas Lights Brighten Holidays,"Twinkling LED lights spread magical cheer. These colorful, durable Christmas lights are perfect for decorating your home. Energy-efficient and designed to last, they will brighten your holidays for seasons to come.",10903,12/3/23,2684070291,Twinkling Christmas Lights Brighten Holidays Cart,eCommerce,Checkout Pending,1,122
d68ad334-88ed-4ee6-a373-704927495e8b,2398,AddToCart,1701569786,Yes,socks,apparel,12,Funky Retro Color Socks,"Make a bold style statement with these playfully retro, vibrantly colorful socks! Crafted from soft, breathable cotton for superior comfort, these funky socks showcase your fun personality while keeping feet cozy and happy.",11738,12/3/23,2684071481,Funky Retro Color Socks Cart,eCommerce,Checkout Pending,1,12
6b81a807-d7eb-41b5-8e6e-887455775c38,411,AddToCart,1701569934,No,bag,accessories,119,Stylish Canvas Tote Bag,The Canvas Everyday Bag is a versatile and practical canvas accessory with ample storage to carry your daily essentials in classic style.,11161,12/3/23,2684068141,Stylish Canvas Tote Bag Cart,eCommerce,Checkout Pending,1,119
84d2c523-4a9e-4c4a-9104-9d858cc0e30b,2791,AddToCart,1701570066,No,belt,accessories,37,Stylish Faux Leather Belt,"This faux leather belt adds chic style to any outfit with its funky fashionable design and slim, adjustable fit. Available in exciting colors, it's the perfect accessory to make a statement day or night.",11344,12/3/23,2684212081,Stylish Faux Leather Belt Cart,eCommerce,Checkout Pending,1,37
e806c545-1004-4a21-a665-845fd321a0f7,3741,AddToCart,1701570208,Yes,shirt,apparel,114,Stylish Gray Shirt Dress,"Crafted from lightweight fabric, this chic and flattering gray shirt dress features a flowy silhouette perfect for day or night. An effortlessly stylish addition to any woman's wardrobe.",15412,12/3/23,2684208283,Stylish Gray Shirt Dress Cart,eCommerce,Checkout Pending,1,114
e61f8a6c-2bb6-4ccc-bb2c-c0a9ea17f750,4598,AddToCart,1701570335,Yes,bouquet,floral,107,Blissful Pink Wedding Bouquet,"Presenting our Blush Pink Wedding Bouquet, a dreamy assortment of romantic blooms in soft pink and ivory hues. This exquisite floral arrangement is artfully crafted by our experts using premium seasonal flowers. An elegant accent for your special day.",15026,12/3/23,2683901035,Blissful Pink Wedding Bouquet Cart,eCommerce,Checkout Pending,1,107
2e4d07d7-8d48-4b16-a2b0-91cbaa1f7c89,532,AddToCart,1701570482,Yes,chairs,furniture,210,Comfy Black Mesh Office Chair,"Expertly crafted black mesh office chair boasts plush padding for exceptional comfort, adjustable height, and smooth rolling casters for easy mobility around your workspace.",12553,12/3/23,2684206884,Comfy Black Mesh Office Chair Cart,eCommerce,Checkout Pending,1,210
56853a1b-064b-498f-846d-28473bd22233,4875,AddToCart,1701570615,No,kitchen,housewares,68,Versatile Stoneware Baking Dish,"This versatile stoneware baking dish evenly distributes heat for perfect casseroles and lasagnas. With angled sides to prevent spills and dual handles for safe transport, this essential kitchen tool will help home chefs bake family favorites or test new recipes with reliable performance.",14983,12/3/23,2684078367,Versatile Stoneware Baking Dish Cart,eCommerce,Checkout Pending,1,68
3330b1e7-402c-40d7-8bf3-0a5248013381,203,AddToCart,1701570753,No,fruits,groceries,6,Juicy Sweet Apples,"Crunchy fresh apples, nature's perfect antioxidant-rich snack. Enjoy the sweet, tart flavor and firm, juicy flesh of these popular fruits daily for a healthy, delicious way to nourish your body.",12162,12/3/23,2684219790,Juicy Sweet Apples Cart,eCommerce,Checkout Pending,1,6
8c700253-c812-486a-9cac-e605377f0eb6,3697,AddToCart,1701570897,Yes,pet,outdoors,47,Rugged Outdoor Gear for Adventurous Dogs,"This innovative outdoor accessory enriches your pup's adventurous spirit with durable, convenient features allowing carefree playtime outdoors. Let your furry friend relish the great outdoors worry-free with this must-have dog accessory.",16260,12/3/23,2684215638,Rugged Outdoor Gear for Adventurous Dogs Cart,eCommerce,Checkout Pending,1,47
d58cc491-e8ad-4f31-b6d5-4bcf417b40bd,4776,AddToCart,1701571040,No,necklace,jewelry,144,Sleek Modern Statement Necklace,Sleek and modern Ultracool necklace features a lightweight yet durable design in neutral tones. An eye-catching accessory that elevates any outfit. Expertly crafted for everyday wear.,18053,12/3/23,2684073124,Sleek Modern Statement Necklace Cart,eCommerce,Checkout Pending,1,144
229465fa-a602-4ba5-8c9c-646ca57e646a,398,AddToCart,1701571163,Yes,christmas,seasonal,77,Vintage Christmas Village Ornament,"Ring in the holidays with this vintage-inspired Christmas village ornament. Handcrafted with intricate detail, this glass ornament depicts a nostalgic winter scene and adds festive charm to any holiday display.",12011,12/3/23,2684225720,Vintage Christmas Village Ornament Cart,eCommerce,Checkout Pending,1,77
2a06c3e0-e349-496b-a549-da1b61a50b7a,3565,AddToCart,1701571305,Yes,television,electronics,475,Sleek 4K Television for Immersive Viewing,This sleek 4K HDR television delivers stunningly vivid images and immersive viewing with its crisp display and advanced features. Experience theater-quality entertainment at home.,15261,12/3/23,2684073105,Sleek 4K Television for Immersive Viewing Cart,eCommerce,Checkout Pending,1,475
b7e41a09-36da-4ed1-9f91-a517437bec7f,4431,AddToCart,1701571438,Yes,sandals,footwear,10,Stylish Leather Sandals for Summer,"Expertly crafted leather sandals offering casual summer style with open-toe design, durable straps, and contoured footbed for arch support and shock absorption. The perfect versatile footwear for effortless warm-weather fashion.",10400,12/3/23,2684207231,Stylish Leather Sandals for Summer Cart,eCommerce,Checkout Pending,1,10
ff2605b2-b9f2-467a-bf07-14bce7e3f748,634,AddToCart,1701571578,No,bakery,groceries,8,Homemade Daily Bagels,"Our freshly baked bagels have a chewy texture and subtle sweetness. Made daily with quality ingredients, these versatile breads add a homemade touch to any meal.",10058,12/3/23,2684071858,Homemade Daily Bagels Cart,eCommerce,Checkout Pending,1,8
073c7282-51c3-4a6e-a27a-2a166d817cf6,882,AddToCart,1701571714,No,clock,homedecor,87,Modern Metal Clock with Clean White Face,"Sleek and stylish, this large modern wall clock features a clean white face with easy-to-read numbers in a durable metal frame. Its accurate quartz movement keeps perfect time while complementing any décor.",11225,12/3/23,2684233051,Modern Metal Clock with Clean White Face Cart,eCommerce,Checkout Pending,1,87
caefdbe5-25ca-4d72-8aa1-c4a9662e5db7,4391,AddToCart,1701571854,No,kitchen,housewares,66,Elegant White Porcelain Dinner Plates,"Introducing our elegant yet durable White Porcelain Dinner Plates. These versatile plates feature a classic round shape and smooth glazed finish, effortlessly elevating any tablescape. The timeless white design coordinates seamlessly with existing dinnerware for a subtle, sophisticated touch.",17313,12/3/23,2684218888,Elegant White Porcelain Dinner Plates Cart,eCommerce,Checkout Pending,1,66
08501583-c08b-411b-9ae7-06582e2d8c26,1762,AddToCart,1701571994,No,bouquet,floral,122,Vibrant Seasonal Wedding Bouquet,"A breathtaking cascade of organic, locally-grown roses, lilies, and baby's breath, sustainably cultivated and expertly arranged by our florists into a flawless floral accent for a memorable walk down the aisle.",13377,12/3/23,2684231982,Vibrant Seasonal Wedding Bouquet Cart,eCommerce,Checkout Pending,1,122
be14695b-f8cb-46b8-aecd-ef28f0218514,2854,AddToCart,1701572132,No,tables,furniture,226,Sleek White 8-Seater Dining Table,"Spacious, versatile 8-seat dining table crafted from solid wood with brilliant white lacquer finish. Sturdy leg design provides ample room for family meals and gatherings. Smooth tabletop resists stains for easy clean up.",13289,12/3/23,2684217939,Sleek White 8-Seater Dining Table Cart,eCommerce,Checkout Pending,1,226
69d5abcb-8040-4004-9329-8fe74a0ab650,4358,AddToCart,1701572268,Yes,bowls,housewares,61,Stylish Ceramic Bowl for Chic Dining,"Presenting the Chic Ceramic Bowl - a sleek and stylish addition to any table. Expertly crafted from durable ceramic with a smooth glazed finish, this versatile bowl elevates dining with its generous proportions and clean, modern aesthetic.",17566,12/3/23,2684084087,Stylish Ceramic Bowl for Chic Dining Cart,eCommerce,Checkout Pending,1,61
bae78d39-8f13-4497-839e-9dba87583b93,1480,AddToCart,1701572409,No,wind,instruments,109,Shining Brass Trumpet Sings,"Presenting the Gleaming Brass Trumpet, a brilliantly-toned instrument perfect for amateurs and professionals alike. Sculpted elegance and versatile virtuosity in one durable, hand-polished package. Let your inner artist shine with this top-quality trumpet today.",10921,12/3/23,2684204720,Shining Brass Trumpet Sings Cart,eCommerce,Checkout Pending,1,109
0987bfa1-0a23-4b90-8882-8a6e9bd91e24,5502,AddToCart,1701572539,Yes,seafood,food service,6,Spicy Prawn Curry,"Succulent prawns in a creamy, aromatic curry sauce over fluffy rice. A mouthwatering blend of tender seafood, warm spices, and rice that provides a satisfying comfort meal.",16828,12/3/23,2684221980,Spicy Prawn Curry Cart,eCommerce,Checkout Pending,1,6
5965d439-5b58-4081-86a2-48bff40d7938,1884,AddToCart,1701572686,No,jacket,apparel,79,Slate Gray Chic Casual Jacket,"This chic, lightweight women's jacket features a flattering silhouette in a cool slate gray, perfect for layering over any outfit. Made with soft, durable fabric for cozy warmth and everyday versatility.",11693,12/3/23,2684221445,Slate Gray Chic Casual Jacket Cart,eCommerce,Checkout Pending,1,79
d52e376b-d958-4d52-ab6d-f7731c7adf22,1438,AddToCart,1701572817,Yes,handbag,accessories,96,Stylish Dark Gray Handbag,"This sleek, dark gray handbag is a sophisticated everyday accessory. Its versatile neutral color pairs effortlessly with any outfit, while the classic shape carries your essentials in timeless elegance.",12259,12/3/23,2684082193,Stylish Dark Gray Handbag Cart,eCommerce,Checkout Pending,1,96
aba82efa-2976-47ab-81cd-3092294b7a1b,2285,AddToCart,1701572961,Yes,strings,instruments,218,Sleek Electric Guitar for Any Style,"This versatile electric guitar delivers pro-quality tone and playability for rock, blues, jazz, and country. Its premium components and sleek alder body provide exceptional sound and comfort for gigs or practice.",10583,12/3/23,2684071961,Sleek Electric Guitar for Any Style Cart,eCommerce,Checkout Pending,1,218
d090af37-2c9d-4779-9baf-2944eb436f14,243,AddToCart,1701573086,Yes,plier,tools,12,Sturdy Pliers for Any Job,"This durable [BRAND] plier handles tough jobs with precision-machined jaws, slip-resistant grip, and built-in wire cutter. Sturdy steel construction ensures strength and longevity. Essential for any toolbox.",14001,12/3/23,2684219823,Sturdy Pliers for Any Job Cart,eCommerce,Checkout Pending,1,12
f42e5d43-3131-41be-b71c-7d809a998104,3396,AddToCart,1701573232,No,belt,accessories,65,Sleek Leather Belt with Attitude,"This stylish leather belt with polished buckle cinches your waist and adds flair to any outfit. Sophisticated yet edgy, it complements both dressy and casual looks with a touch of attitude.",16564,12/3/23,2684211474,Sleek Leather Belt with Attitude Cart,eCommerce,Checkout Pending,1,65
548ee038-6c49-4a0a-8c8a-aee95136962d,3668,AddToCart,1701573369,Yes,fruits,groceries,5,Juicy Mexican Limes,"Juicy, tart Mexican Limes bursting with floral aroma and vitamin C. Zest up water, recipes, and drinks with these fresh, green citrus fruits. An immune-boosting and versatile ingredient to enhance countless dishes.",10690,12/3/23,2684207249,Juicy Mexican Limes Cart,eCommerce,Checkout Pending,1,5
ccaec8f5-b33d-4676-a1b9-bc4b96951ee4,2588,AddToCart,1701573505,No,vegetables,groceries,4,Garlic - Pungent Powerhouse for Health,"Add big, bold flavor to any dish with our fresh, aromatic garlic bulbs. Stock your pantry with these nutritional powerhouses known for their versatility, health benefits, and pungent, savory taste that enhances everything it touches.",12891,12/3/23,2684212900,Garlic - Pungent Powerhouse for Health Cart,eCommerce,Checkout Pending,1,4
494d3480-3c7d-448e-8d3b-834b06fff156,547,AddToCart,1701573637,No,sandals,footwear,10,Fun Floral Sandals,Slip into style and comfort with the Spiffy Summer Sandals. This fashionable pair features a fun design and breathable open construction perfect for keeping your feet cool during warm weather outings.,12852,12/3/23,2684041584,Fun Floral Sandals Cart,eCommerce,Checkout Pending,1,10
4cabc8ea-263b-4642-bce6-7309d60f3e08,425,AddToCart,1701573785,No,strings,instruments,380,Rich Tone Handcrafted Violin,"This handcrafted violin produces a warm, resonant tone perfect for aspiring musicians. Expertly constructed with quality wood, it features a beautiful varnish finish and is meticulously tuned for optimal playability and rich sound.",11704,12/3/23,2684217960,Rich Tone Handcrafted Violin Cart,eCommerce,Checkout Pending,1,380
aff05423-76e8-4339-a478-fc17d51ed985,5548,AddToCart,1701573913,Yes,fountain-carbonated,cold dispensed,2,Refreshing Fizzy Thirst Quencher,"Quench your thirst with this refreshing 16oz fountain soda. Crisp, bubbly, and perfectly carbonated, this classic drink is the ideal way to satisfy your craving for an ice-cold fizzy beverage. Made with quality ingredients and dispensed fresh, it's a delicious sweet treat with just the right amount of flavor and fizz.",16774,12/3/23,2684077362,Refreshing Fizzy Thirst Quencher Cart,eCommerce,Checkout Pending,1,2
ee0cec46-8edf-4436-84f0-d83e7f9c453f,3920,AddToCart,1701574058,No,chairs,furniture,161,Cozy Blue Armchair,"Expertly crafted for optimal comfort and support, this plush blue armchair provides a welcoming retreat with its sloped arms, tailored upholstery, and durable frame built to last. Unwind in style and unparalleled relaxation.",14513,12/3/23,2684061789,Cozy Blue Armchair Cart,eCommerce,Checkout Pending,1,161
8af58e93-a468-4f8c-9ee9-07b55cfcc3c4,4994,AddToCart,1701574185,Yes,decorative,homedecor,22,Sleek Curved Ceramic Vase,"This elegantly curved ceramic vase features a sleek glazed finish, adding sophisticated style to any space. The durable ceramic construction provides lasting quality.",16367,12/3/23,2684219810,Sleek Curved Ceramic Vase Cart,eCommerce,Checkout Pending,1,22
5413ac98-5857-4df3-9597-247a2c62a6d4,335,AddToCart,1701574336,Yes,chairs,furniture,89,Sleek Black Dining Chair Elevates Style,"Expertly crafted with a sleek black finish, this elegant dining chair provides exceptional comfort and stability to instantly elevate your dining space with sophisticated style.",14415,12/3/23,2684069927,Sleek Black Dining Chair Elevates Style Cart,eCommerce,Checkout Pending,1,89
0727abd8-ae04-4b76-9fd6-fd09b478c615,928,AddToCart,1701574467,Yes,halloween,seasonal,51,Spooky Halloween Lights for Frightful Fun,"Spooky and spirited Halloween lights with durable plastic bulbs in orange, purple and green. Weather-resistant for indoor/outdoor decorating. Transform your home into a festive space this Halloween season with these delightful lights.",11912,12/3/23,2684071960,Spooky Halloween Lights for Frightful Fun Cart,eCommerce,Checkout Pending,1,51
8c700253-c812-486a-9cac-e605377f0eb6,4785,AddToCart,1701574608,No,pet,outdoors,47,Rugged Outdoor Gear for Adventurous Dogs,"This innovative outdoor accessory enriches your pup's adventurous spirit with durable, convenient features allowing carefree playtime outdoors. Let your furry friend relish the great outdoors worry-free with this must-have dog accessory.",14673,12/3/23,2684215638,Rugged Outdoor Gear for Adventurous Dogs Cart,eCommerce,Checkout Pending,1,47
bb3055a1-989f-4a8f-bf42-a010f19342e6,1311,AddToCart,1701574738,Yes,strings,instruments,368,Sleek Electric Guitar for Expressive Playing,"This versatile electric guitar delivers professional-quality sound and playability for rock, blues, jazz, and country. Its premium components allow for complex solos, stay-in-tune reliability, and expressive techniques.",11170,12/3/23,2684204800,Sleek Electric Guitar for Expressive Playing Cart,eCommerce,Checkout Pending,1,368
b3ad661c-3fc2-43e9-83d2-ea2003e685e1,1535,AddToCart,1701574886,Yes,bouquet,floral,59,Locally Grown Wedding Bouquet,"Present a breathtaking bouquet of locally-grown seasonal flowers for your special day. Our master florists artfully arrange roses, lilies and baby's breath into a cascading medley of color and fragrance, specially created to complement your wedding style.",10856,12/3/23,2684205179,Locally Grown Wedding Bouquet Cart,eCommerce,Checkout Pending,1,59
97740b47-e9e9-4b5e-9159-4a73b2c64270,237,AddToCart,1701575015,No,speaker,electronics,93,Immersive Room-Filling Sound Speakers,"Faultless room-filling speakers produce rich, immersive sound with crisp highs, accurate mids, and deep lows. Expertly crafted from quality materials for stunning audio clarity and detail. Elevate your listening experience with these exceptional speakers.",12454,12/3/23,2684223376,Immersive Room-Filling Sound Speakers Cart,eCommerce,Checkout Pending,1,93
22552eb1-57f1-4fa3-a93a-a9fa22851f9f,1919,AddToCart,1701575154,No,sneaker,footwear,59,Bold Red Sneakers for All-Day Comfort,Make a bold fashion statement with these edgy red sneakers. Their sleek exterior and durable rubber soles provide all-day comfort for casual wear. Look cool while running errands or taking a leisurely stroll around the neighborhood.,13276,12/3/23,2684212104,Bold Red Sneakers for All-Day Comfort Cart,eCommerce,Checkout Pending,1,59
5395050a-b064-421f-9023-a269749bda4b,2727,AddToCart,1701575289,No,dressers,furniture,291,Sleek Minimalist Dresser in Light Gray,This stylish light gray minimalist dresser provides ample and organized storage with its multiple smooth-gliding drawers to neatly tuck away clothes and accessories. Its clean lines lend a modern yet timeless look.,17213,12/3/23,2684080423,Sleek Minimalist Dresser in Light Gray Cart,eCommerce,Checkout Pending,1,291
f1c73a48-b83e-45b7-b812-8b0b7f372208,3809,AddToCart,1701575439,No,boot,footwear,238,Sleek Gray Leather Block Heel Boots,"Make a timeless style statement in these versatile gray leather block heel boots. Expertly crafted with quality materials, this stylish pair offers sleek femininity, subtle lift, and all-day comfort.",11945,12/3/23,2684211487,Sleek Gray Leather Block Heel Boots Cart,eCommerce,Checkout Pending,1,238
65c20b6c-7c1b-4f82-bd05-302f83e8cd55,115,AddToCart,1701575567,No,jacket,apparel,79,Stylish Black Winter Jacket,"Stay warm in style with our versatile Black Winter Suit, featuring a water-resistant shell and quilted lining that seals out cold and locks in body heat for superior insulation against frigid temperatures.",13216,12/3/23,2684231977,Stylish Black Winter Jacket Cart,eCommerce,Checkout Pending,1,79
766b6412-c63e-44de-b1ec-a457ca39d48d,402,AddToCart,1701575714,No,bouquet,floral,109,Blooming Bouquet of Love,"Crafted with care, this breathtaking organic wedding bouquet features sustainably grown roses, lilies, and baby's breath artfully arranged by master florists into a romantic cascade of color and fragrance that makes a unique, thoughtful gift.",12104,12/3/23,2684223367,Blooming Bouquet of Love Cart,eCommerce,Checkout Pending,1,109
575c0ac0-5494-4c64-a886-a9c0cf8b779a,5366,AddToCart,1701575838,No,other cuisine,food service,4,Lentil Potato Carrot Dish,"Hearty lentil dish with protein-rich legumes, potatoes, carrots and savory spices. Satisfying vegetarian meal, nutritious and delicious.",16028,12/3/23,2684233050,Lentil Potato Carrot Dish Cart,eCommerce,Checkout Pending,1,4
aea126a0-ecc4-4eaf-847f-76841535b3a9,3189,AddToCart,1701575981,No,valentine,seasonal,44,Sweetheart's Chocolate Gift Box,"This Valentine's Day, surprise your loved one with our limited-edition gift box brimming with decadent, gourmet chocolates. Indulge in velvety smooth truffles and creamy fillings, lovingly crafted with premium ingredients. Make every moment sweeter with our thoughtfully curated selection of rich, luxurious chocolate confections.",11244,12/3/23,2684211476,Sweetheart's Chocolate Gift Box Cart,eCommerce,Checkout Pending,1,44
5dd5e235-4d2e-432b-a1b9-8e738dc8aa3a,4380,AddToCart,1701576114,No,computer,electronics,10,Powerful Desktop for Work and Play,"This powerful desktop computer delivers exceptional performance for work, school, gaming, and more. With abundant RAM, a fast processor, and ample storage, it runs applications smoothly and effortlessly. Backed by a leading manufacturer, it's a reliable, versatile machine ready to handle all your computing needs.",16406,12/3/23,2684220955,Powerful Desktop for Work and Play Cart,eCommerce,Checkout Pending,1,10
c6f84710-d744-462e-970a-9fdf9352f64b,2046,AddToCart,1701576257,No,backpack,accessories,137,Rugged Olive Backpack,"This stylish dark olive backpack made of durable fabric offers fashion and function with its earthy color, roomy interior, and handy organization pockets.",11500,12/3/23,2684084512,Rugged Olive Backpack Cart,eCommerce,Checkout Pending,1,137
ff973006-27da-45dd-899c-8441c5eaebe0,4047,AddToCart,1701576397,Yes,glasses,accessories,141,Funky Retro Glasses for Groovy Guys,"With an unparalleled retro style, these sleek lightweight men's glasses feature a curved frame and rich details for a sophisticated, funky flair. Crafted for form and function.",12034,12/3/23,2684225687,Funky Retro Glasses for Groovy Guys Cart,eCommerce,Checkout Pending,1,141
0790267c-c708-424d-81f5-46903a9c8444,5881,AddToCart,1701576531,No,pizza,food service,3,Savory Slice of Comfort,"Experience perfect comfort food with this savory slice of hand-tossed crust topped with tangy tomato sauce, melted mozzarella and smoky pepperoni. Satisfy your craving for a classic Italian-style pizza loaded with timeless flavors.",15067,12/3/23,2683901473,Savory Slice of Comfort Cart,eCommerce,Checkout Pending,1,3
b54cbca6-327b-418e-a653-35d7c3f74bdf,4553,AddToCart,1701576668,No,wrench,tools,23,Sturdy Angled Wrench Reaches Tight Spots,This durable offset box wrench grips fasteners securely to tighten bolts and pipes. Its drop-forged steel construction prevents rust while the 15-degree offset reaches tight spaces. The ideal addition to any toolbox for demanding jobs.,16126,12/3/23,2684238758,Sturdy Angled Wrench Reaches Tight Spots Cart,eCommerce,Checkout Pending,1,23
f48751db-ecd5-4e3c-9fef-82d45c4cf51a,1848,AddToCart,1701576804,No,christmas,seasonal,82,Festive Hand-Painted Figurines,"Celebrate the magic of Christmas with this finely crafted set of hand-painted resin figurines. Santa, elves, reindeer, and more decked out in nostalgic charm. An ideal gift to spread festive cheer throughout the holidays.",11274,12/3/23,2684204711,Festive Hand-Painted Figurines Cart,eCommerce,Checkout Pending,1,82
d78a318a-ca96-4bb3-9f9f-90847b105f2a,2011,AddToCart,1701576939,Yes,bathing,beauty,10,Scrub Away Dull Skin,"Reinvigorate your bathing routine with the Scrub Ball, an innovative exfoliator that deeply cleanses and polishes skin. Its textured surface scrubs away impurities, leaving you smooth, refreshed, and ready to take on the day.",12519,12/3/23,2684204705,Scrub Away Dull Skin Cart,eCommerce,Checkout Pending,1,10
7c0147c7-4dba-4d4c-a543-57c5da5a4774,1544,AddToCart,1701577082,Yes,glasses,accessories,94,Stylish Voguish Glasses for Her,"Stylish and fashionable women's glasses from Voguish. These lightweight, durable frames with clear UV protected lenses elevate any outfit from day to night with sleek, modern styling.",12919,12/3/23,2684238751,Stylish Voguish Glasses for Her Cart,eCommerce,Checkout Pending,1,94
8c8d8f2e-3591-40be-827e-fda23b89eeda,3047,AddToCart,1701577211,No,cushion,homedecor,24,Cozy Blue Check Cushion,Elevate your home decor with this stylish and cozy blue checkered square cushion. Its classic pattern and soft fabric add a pop of color and comfort to any room.,14040,12/3/23,2684216654,Cozy Blue Check Cushion Cart,eCommerce,Checkout Pending,1,24
16d2aa62-0f43-48d6-b42b-be7ae0f66e6b,2509,AddToCart,1701577362,No,dairy,groceries,6,Tangy Cream Yogurt - Probiotic-Packed,"Creamy, tangy yogurt bursting with probiotics. This farm-fresh dairy staple has a silky texture and refreshing flavor. A versatile, protein-packed choice for smoothies, parfaits, or snacking.",16502,12/3/23,2683901465,Tangy Cream Yogurt - Probiotic-Packed Cart,eCommerce,Checkout Pending,1,6
57a7d4c1-03f7-4a5b-a618-cbfb5a0004f1,1075,AddToCart,1701577485,Yes,kitchen,housewares,71,Honey Dipper for Sweet Drizzling,"Presenting the Honey Dipper Kitchen Drizzler, the essential stainless steel honey server with ergonomic handle for controlled drizzling from the jar. This thoughtfully designed dipper scoops and drizzles the perfect amount of sweet golden honey for baking, tea, and anything needing a touch of sweetness.",11803,12/3/23,2684076842,Honey Dipper for Sweet Drizzling Cart,eCommerce,Checkout Pending,1,71
c88ce500-8abd-443f-859b-c6168b58ea58,495,AddToCart,1701577635,No,strings,instruments,422,Sleek Electric Guitar for Rocking Riffs,This versatile electric guitar delivers iconic rock tones and smooth playability for amateur and pro musicians seeking top quality sound.,11716,12/3/23,2684220517,Sleek Electric Guitar for Rocking Riffs Cart,eCommerce,Checkout Pending,1,422
2a7edd2e-4bba-402a-bb49-07afba2a5790,3277,AddToCart,1701577771,No,sofas,furniture,500,Comfy Pale Gray Sofa,"Expertly crafted with soft upholstery, this elegant pale gray sofa adds subtle sophistication to any space. Its classic design provides exceptional comfort and support for relaxation in style.",12975,12/3/23,2684224519,Comfy Pale Gray Sofa Cart,eCommerce,Checkout Pending,1,500
d7886985-e5fa-4e4c-984c-d3e5be1036f5,3042,AddToCart,1701577905,No,bowls,housewares,25,Sleek Ceramic Serving Bowl for Stylish Homes,"Presenting the Stylish Ceramic Serving Bowl, a sleek and elegant bowl perfect for serving salads, snacks, and decor. Its smooth ceramic build and modern design effortlessly fits any home decor. Durable, versatile, and priced at only $24.99.",10383,12/3/23,2684226626,Sleek Ceramic Serving Bowl for Stylish Homes Cart,eCommerce,Checkout Pending,1,25
b20ba076-58a7-4602-9b56-4bee46e98388,5796,AddToCart,1701578039,No,nachos,food service,5,Cheesy Beefy Nacho Platter,"Crispy tortilla chips piled high with melted cheese, seasoned beef, beans, fresh pico de gallo, guacamole and sour cream. An irresistible Tex-Mex fiesta of flavors in every hearty nacho bite.",14932,12/3/23,2684073603,Cheesy Beefy Nacho Platter Cart,eCommerce,Checkout Pending,1,5
